"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"SGFIN","SG Finserve Limited","7(2)","Sahil Sikka","Key Managerial Personnel","Equity Shares","12035","0.02",,"12035","4687663","Sell","Equity Shares","Nil","0","20-Oct-2025","21-Oct-2025","21-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Oct-2025 17:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189024_1555798_23102025054447_WEB.xml"
"SGFIN","SG Finserve Limited","7(2)","Sahil Sikka","Key Managerial Personnel","Equity Shares","16248","0.03",,"4213","1629839","Sell","Equity Shares","12035","0.02","18-Sep-2025","19-Sep-2025","19-Sep-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Oct-2025 17:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189024_1555798_23102025054447_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","Kevin Mcgee","-","Equity Shares","Nil","0",,"3650","5474635","Buy","Equity Shares","3650","0","16-Oct-2025","16-Oct-2025","20-Oct-2025","ESOP","-","-","0","0","0","0","NA","-","22-Oct-2025 15:56","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189020_1555297_22102025035646_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","Priyadarshi Ashok Das","-","Equity Shares","67571","0",,"3319","4978168","Buy","Equity Shares","70890","0","16-Oct-2025","16-Oct-2025","20-Oct-2025","ESOP","-","-","0","0","0","0","NA","-","22-Oct-2025 15:56","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189020_1555297_22102025035646_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","HCL Technologies Stock Options Trust","-","Equity Shares","8133888","0.3",,"26754","40128325","Sell","Equity Shares","8107134","0.3","16-Oct-2025","16-Oct-2025","20-Oct-2025","ESOP","-","-","0","0","0","0","NA","-","22-Oct-2025 15:56","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189020_1555297_22102025035646_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","Ashish Kumar Gupta","-","Equity Shares","94527","0",,"11903","17853310","Buy","Equity Shares","106430","0","16-Oct-2025","16-Oct-2025","20-Oct-2025","ESOP","-","-","0","0","0","0","NA","-","22-Oct-2025 15:56","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189020_1555297_22102025035646_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","Manish Anand","-","Equity Shares","39773","0",,"1987","2980301","Buy","Equity Shares","41760","0","16-Oct-2025","16-Oct-2025","20-Oct-2025","ESOP","-","-","0","0","0","0","NA","-","22-Oct-2025 15:56","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189020_1555297_22102025035646_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","Niraj Kumar Nirbhay Narayan Das","-","Equity Shares","8868","0",,"4948","7421505","Buy","Equity Shares","13816","0","16-Oct-2025","16-Oct-2025","20-Oct-2025","ESOP","-","-","0","0","0","0","NA","-","22-Oct-2025 15:56","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189020_1555297_22102025035646_WEB.xml"
"ZENSARTECH","Zensar Technologies Limited","7(2)","Nimesh Khemka","Employees/Designated Employees","Equity Shares","Nil","0",,"2222","1739169","Buy","Equity Shares","2222","0","17-Oct-2025","17-Oct-2025","18-Oct-2025","ESOP","-","-","0","0","0","0","NA","-","22-Oct-2025 12:51","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189018_1555223_22102025125147_WEB.xml"
"NAUKRI","Info Edge (India) Limited","7(2)","Info Edge Employees Stock Option Plan Trust","Other","Equity Shares","980154","0.15",,"1005","2010","Sell","Equity Shares","979149","0.15","16-Oct-2025","16-Oct-2025","17-Oct-2025","ESOP","-","-","0","0","0","0","NA","-","22-Oct-2025 11:34","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189016_1555165_22102025113445_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Parag B Lokhande","-","Equity Shares","110600","0.02",,"200","855000","Sell","Equity Shares","110400","0.02","20-Oct-2025","20-Oct-2025","20-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","21-Oct-2025 16:55","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189014_1554912_21102025045513_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Mahesh Ramji Nagda","-","Equity Shares","7148","0",,"300","1290100","Sell","Equity Shares","6848","0","17-Oct-2025","17-Oct-2025","21-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","21-Oct-2025 16:55","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189014_1554912_21102025045513_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","718211","1.5",,"500","137675","Sell","Equity Shares","717711","1.5","15-Oct-2025","15-Oct-2025","17-Oct-2025","Off Market","-","-","0","0","0","0","NA","-","21-Oct-2025 14:10","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189012_1554757_21102025021041_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","717711","1.5",,"1126","919930","Sell","Equity Shares","716585","1.5","15-Oct-2025","15-Oct-2025","17-Oct-2025","Off Market","-","-","0","0","0","0","NA","-","21-Oct-2025 14:10","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189012_1554757_21102025021041_WEB.xml"
"PREMEXPLN","Premier Explosives Limited","7(2)","AMARNATH GUPTA HUF","-","Equity Shares","3283485","6.11",,"3283485","0","Sell","Equity Shares","Nil","0","17-Oct-2025","17-Oct-2025","18-Oct-2025","-","-","-","0","0","0","0","NA","-","18-Oct-2025 23:40","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189010_1553980_18102025114005_WEB.xml"
"PREMEXPLN","Premier Explosives Limited","7(2)","AMARNATH GUPTA","-","Equity Shares","13100915","24.37",,"3283485","0","Buy","Equity Shares","16384400","30.48","17-Oct-2025","17-Oct-2025","18-Oct-2025","-","-","-","0","0","0","0","NA","-","18-Oct-2025 23:28","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189008_1553972_18102025112837_WEB.xml"
"HDBFS","HDB Financial Services Limited","7(2)","Rohit Bhatnagar","-","Equity Shares","9610","0",,"3000","2355000","Pledge Revoke","Equity Shares","9610","0","22-Sep-2025","22-Sep-2025","18-Oct-2025","-","-","-","0","0","0","0","NSE","-","18-Oct-2025 17:10","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189005_1553679_18102025051035_WEB.xml"
"HDBFS","HDB Financial Services Limited","7(2)","Rohit Bhatnagar","-","Equity Shares","9610","0",,"9610","7578446","Pledge","Equity Shares","9610","0","22-Sep-2025","22-Sep-2025","18-Oct-2025","-","-","-","0","0","0","0","NSE","-","18-Oct-2025 17:10","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189005_1553679_18102025051035_WEB.xml"
"HDBFS","HDB Financial Services Limited","7(2)","Rohit Bhatnagar","-","Equity Shares","6610","0",,"2500","1905305","Pledge Revoke","Equity Shares","6610","0","23-Sep-2025","29-Sep-2025","18-Oct-2025","-","-","-","0","0","0","0","NSE","-","18-Oct-2025 17:10","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189005_1553679_18102025051035_WEB.xml"
"ENFUSE","Enfuse Solutions Limited","7(2)","Imran Yasin Ansari","Promoters","Equity Shares","1551299","17.53",,"4800","1161600","Sell","Equity Shares","1546499","17.48","20-Aug-2025","20-Aug-2025","17-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","18-Oct-2025 13:14","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189003_1553274_18102025011403_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Manohar Lal Punglia","Promoters","Equity Shares","8220000","6.59",,"250000","22202500","Pledge","Equity Shares","8220000","6.59","09-Oct-2025","09-Oct-2025","16-Oct-2025","Pledge Creation","-","-","0","0","0","0","NA","-","17-Oct-2025 19:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189001_1552707_17102025070821_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Manohar Lal Punglia","Promoters","Equity Shares","8220000","6.59",,"1550000","139050500","Pledge","Equity Shares","8220000","6.59","08-Oct-2025","08-Oct-2025","16-Oct-2025","Pledge Creation","-","-","0","0","0","0","NA","-","17-Oct-2025 19:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189001_1552707_17102025070821_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","HCL Technologies Stock Options Trust","-","Equity Shares","8144486","0.3",,"10598","15874744","Sell","Equity Shares","8133888","0.3","15-Oct-2025","15-Oct-2025","17-Oct-2025","ESOP","-","-","0","0","0","0","NA","-","17-Oct-2025 17:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188999_1552376_17102025055906_WEB.xml"
"MOKSH","Moksh Ornaments Limited","7(2)","Amrit Jawanmalji Shah","Promoters","Equity Shares","25435060","30.37",,"4500000","67500000","Buy","Equity Shares","29935060","33.92","15-Oct-2025","15-Oct-2025","17-Oct-2025","Preferential Offer","-","-","0","0","0","0","NSE","-","17-Oct-2025 17:12","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188997_1552170_17102025051201_WEB.xml"
"APOLLOHOSP","Apollo Hospitals Enterprise Limited","7(2)","PCR INVESTMENTS LIMITED","Promoters","Equity Shares","27223124","18.93",,"2300000","1807100000","Pledge Revoke","Equity Shares","27223124","18.93","16-Oct-2025","16-Oct-2025","17-Oct-2025","Revokation of Pledge","-","-","0","0","0","0","NA","-","17-Oct-2025 17:01","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188995_1552130_17102025050154_WEB.xml"
"LIBERTSHOE","Liberty Shoes Limited","7(2)","ARYAN BANSAL","Promoter Group","Equity Shares","15000","0.09",,"10000","2980000","Buy","Equity Shares","25000","0.15","11-Aug-2025","11-Aug-2025","12-Aug-2025","Market Purchase","-","-","0","0","0","0","NSE","-","17-Oct-2025 16:08","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188993_1551910_17102025040849_WEB.xml"
"LIBERTSHOE","Liberty Shoes Limited","7(2)","ARYAN BANSAL","Promoter Group","Equity Shares","Nil","0",,"15000","5950082","Buy","Equity Shares","15000","0.09","29-Aug-2024","17-Jun-2025","17-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","17-Oct-2025 16:08","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188993_1551910_17102025040849_WEB.xml"
"ENFUSE","Enfuse Solutions Limited","7(2)","Imran Yasin Ansari","Promoters","Equity Shares","1546499","17.48",,"5400","1040400","Sell","Equity Shares","1541099","17.53","03-Oct-2025","03-Oct-2025","15-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","16-Oct-2025 22:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188990_1551021_16102025102303_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","100","0",,"100","167500","Buy","Equity Shares","200","0","17-Feb-2025","17-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","200","0",,"100","167000","Buy","Equity Shares","300","0","17-Feb-2025","17-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","300","0",,"500","832500","Buy","Equity Shares","800","0","17-Feb-2025","17-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","800","0",,"500","850000","Buy","Equity Shares","1300","0","17-Feb-2025","17-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","1800","0",,"50","85000","Buy","Equity Shares","1850","0","28-Feb-2025","28-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","1850","0",,"200","339000","Buy","Equity Shares","2050","0","28-Feb-2025","28-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","2050","0",,"1200","1896000","Buy","Equity Shares","3250","0","04-Mar-2025","04-Mar-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","3250","0",,"50","77250","Buy","Equity Shares","3300","0","11-Mar-2025","11-Mar-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","3300","0",,"100","153200","Buy","Equity Shares","3400","0","11-Mar-2025","11-Mar-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","3400","0",,"50","94971","Buy","Equity Shares","3450","0","26-Jun-2025","26-Jun-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","3450","0",,"100","190402","Buy","Equity Shares","3550","0","26-Jun-2025","26-Jun-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","3550","0",,"500","948046","Buy","Equity Shares","4050","0","26-Jun-2025","26-Jun-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","4050","0",,"100","188499","Buy","Equity Shares","4150","0","26-Jun-2025","26-Jun-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","4150","0",,"100","188448","Buy","Equity Shares","4250","0","26-Jun-2025","26-Jun-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","Nil","0",,"100","168000","Buy","Equity Shares","100","0","17-Feb-2025","17-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","1300","0",,"500","857500","Buy","Equity Shares","1800","0","17-Feb-2025","17-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 20:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188988_1550968_16102025083848_WEB.xml"
"SANGINITA","Sanginita Chemicals Limited","7(2)","Dineshsinh B. Chavada","Promoters","Equity Shares","2785400","10.75",,"200000","2100000","Sell","Equity Shares","2585400","9.98","15-Oct-2025","15-Oct-2025","16-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","16-Oct-2025 18:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188986_1550744_16102025062719_WEB.xml"
"SANGINITA","Sanginita Chemicals Limited","7(2)","Sanginita Industries LLP","Promoters","Equity Shares","2525245","9.75",,"100000","1050000","Sell","Equity Shares","2425245","9.36","15-Oct-2025","15-Oct-2025","16-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","16-Oct-2025 18:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188986_1550744_16102025062719_WEB.xml"
"IBLFL","IBL Finance Limited","7(2)","Chandubhai Vallabhbhai Miyani","Promoter Group","Equity Shares","200046","0.81",,"2000","124000","Sell","Equity Shares","198046","0.8","20-Jun-2025","20-Jun-2025","16-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","16-Oct-2025 17:05","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188984_1550475_16102025050539_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","200","0",,"100","167000","Buy","Equity Shares","300","0","17-Feb-2025","17-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","300","0",,"500","832500","Buy","Equity Shares","800","0","17-Feb-2025","17-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","800","0",,"500","850000","Buy","Equity Shares","1300","0","17-Feb-2025","17-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","1300","0",,"500","857500","Buy","Equity Shares","1800","0","17-Feb-2025","17-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","100","0",,"100","167500","Buy","Equity Shares","200","0","17-Feb-2025","17-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","Nil","0",,"100","168000","Buy","Equity Shares","100","0","17-Feb-2025","17-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","1800","0",,"50","85000","Buy","Equity Shares","1850","0","28-Feb-2025","28-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","1850","0",,"200","339000","Buy","Equity Shares","2050","0","28-Feb-2025","28-Feb-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","4150","0",,"4250","188448","Buy","Equity Shares","4250","0","26-Jun-2025","26-Jun-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","4050","0",,"100","188499","Buy","Equity Shares","4150","0","26-Jun-2025","26-Jun-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","2050","0",,"1200","1896000","Buy","Equity Shares","3250","0","04-Mar-2025","04-Mar-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","3250","0",,"50","77250","Buy","Equity Shares","3300","0","11-Mar-2025","11-Mar-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","3300","0",,"100","153200","Buy","Equity Shares","3400","0","11-Mar-2025","11-Mar-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","3400","0",,"50","94971","Buy","Equity Shares","3450","0","26-Jun-2025","26-Jun-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","3450","0",,"100","190402","Buy","Equity Shares","3550","0","26-Jun-2025","26-Jun-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"NPST","Network People Services Technologies Limited","7(2)","SUDESH AGGARWAL","Promoter Group","Equity Shares","3550","0",,"500","948046","Buy","Equity Shares","4050","0","26-Jun-2025","26-Jun-2025","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 16:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188982_1550443_16102025045733_WEB.xml"
"MOS","Mos Utility Limited","7(2)","Dove Soft Limited","Promoter Group","Equity Shares","40000","0",,"4000","50","Sell","Equity Shares","36000","-","-","-","14-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","16-Oct-2025 15:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188979_1550164_16102025033109_WEB.xml"
"MOS","Mos Utility Limited","7(2)","Dove Soft Limited","Promoter Group","Equity Shares","Nil","0",,"40000","50","Buy","Equity Shares","40000","-","-","-","14-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 15:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188979_1550164_16102025033109_WEB.xml"
"MOS","Mos Utility Limited","7(2)","Dove Soft Limited","Promoter Group","Equity Shares","36000","0",,"336000","25","Buy","Equity Shares","336000","-","-","-","15-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","16-Oct-2025 15:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188979_1550164_16102025033109_WEB.xml"
"EMBDL","Embassy Developments Limited","7(2)","Bellanza Developers Private Limited","Promoter Group","Equity Shares","95930479","7",,"8096067","902792431","Buy","Equity Shares","104026546","7.53","13-Oct-2025","13-Oct-2025","14-Oct-2025","Conversion of security","-","-","0","0","0","0","NA","-","15-Oct-2025 21:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188978_1549565_15102025095749_WEB.xml"
"EMBDL","Embassy Developments Limited","7(2)","Bellanza Developers Private Limited","Promoter Group","Warrants","8096067","0.56",,"8096067","225698107","Sell","Warrants","Nil","0","13-Oct-2025","13-Oct-2025","14-Oct-2025","Conversion of security","-","-","0","0","0","0","NA","-","15-Oct-2025 21:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188978_1549565_15102025095749_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","HCL Technologies Stock Options Trust","-","Equity Shares","8148433","0.3",,"3947","5881030","Sell","Equity Shares","8144486","0.3","13-Oct-2025","13-Oct-2025","15-Oct-2025","ESOP","-","-","0","0","0","0","NA","-","15-Oct-2025 17:08","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188975_1549103_15102025050814_WEB.xml"
